id,employer,date,start_time,end_time,location,website,audience,programs,description
2306,Genesys Telecommunications Laboratories Inc.,"February 12, 2014",5:00 PM,7:00 PM,DC 1301,,Co-op and Graduating Students,"ENG - Computer, ENG - Software, MATH - Computer Science",
2331,RL Solutions*,"February 12, 2014",7:30 PM,9:00 PM,DC 1301*,http://www.noom.com,Co-op and Graduating Students,ENG - All,
2232,Infusion,"February 13, 2014",5:00 PM,7:00 PM,TC 2218,http://www.infusion.com,Co-op and Graduating Students,"MATH - Computer Science, ENG - Computer",
2332,RL Solutions*,"February 13, 2014",7:30 PM,9:00 PM,DC 1301*,http://www.noom.com,Co-op and Graduating Students,ENG - All,
2238,Family Day Holiday,"February 17, 2014",08:00 AM,08:00 AM,,,Co-op Students,,
2239,Reading Week,"February 18, 2014",08:00 AM,08:00 AM,,,Co-op Students,,
2240,Reading Week,"February 19, 2014",08:00 AM,08:00 AM,,,Co-op Students,,
2241,Reading Week,"February 20, 2014",08:00 AM,08:00 AM,,,Co-op Students,,
2242,Reading Week,"February 21, 2014",08:00 AM,08:00 AM,,,Co-op Students,,
2288,Toyota,"March 6, 2014",4:00 PM,8:00 PM,E5,http://www.tmmc.ca,Co-op Students,"SCI - Science & Business, SCI - Psychology, SCI - Physics, SCI - Pharmacy, SCI - Optometry, SCI - Geology & Hydrogeology, SCI - Environmental Science, SCI - Earth Sciences, SCI - Chemistry, SCI - Biotechnology & Economics, SCI - Biology, SCI - Bioinformatics, SCI - Biochemistry, SCI - ALL, ARTS - Professional Writing, TEACH - Mathematics, MATH - Statistics for Health, MATH - Statistics, MATH - Scientific Computation, MATH - Pure Mathematics, MATH - Mathematical Studies, MATH - Mathematical Physics, MATH - Mathematical Optimization, MATH - Mathematical Finance, MATH - Mathematical Economics, MATH - Information Technology Management, MATH - Financial Analysis & Risk Management, MATH - Computing & Financial Management, MATH - Computer Science, MATH - Computational Mathematics, MATH - Combinatorics & Optimization, MATH - Business Administration, MATH - Bioinformatics, MATH - Applied Mathematics, MATH - Actuarial Science, MATH - All, MATH - Math & Business, MASTERS - Rhetoric & Communications Design, MASTERS - Public Service, MASTERS - Political Science, MASTERS - Peace and Conflict Studies, MASTERS - Management Sciences, MASTERS - Literary Studies, MASTERS - Health Informatics, MASTERS - Experimental Digital Media, MASTERS - Economics, MASTERS - Civil Engineering, MASTERS - Actuarial Science, ENV - Planning, ENV - Knowledge Integration, ENV - International Development, ENV - Geomatics, ENV - Geography & Environmental Management, ENV - Environment & Resource Studies, ENV - Environment & Business, ENV - All, ENG - System Design, ENG - Software, ENG - Nanotechnology, ENG - Mechatronics, ENG - Mechanical, ENG - Management, ENG - Geological, ENG - Environmental, ENG - Electrical, ENG - Computer, ENG - Civil, ENG - Chemical, ENG - Architecture, ENG - All, CA - All, ARTS - Sociology, ARTS - Psychology, ARTS - Political Science, ARTS - Philosophy, ARTS - Management Accounting, ARTS - International Trade, ARTS - Human Resources, ARTS - History, ARTS - Global Engagement, ARTS - Financial Management, ARTS - English Literature, ARTS - Professional Writing, ARTS - English, ARTS - Economics, ARTS - Digital Arts Communication, ARTS - Arts & Business, ARTS - Anthropology, ARTS - All, ARTS - Applied Economics,  ALL - Info Tech,  ALL - Health Informatics,  ALL - Finance,  ALL - Business, AHS - Recreation & Leisure Studies, AHS - Recreation & Business Management, AHS - Kinesiology, AHS - Health Studies & Gerontology, AHS - All, CA - Accounting and Financial Management,  ALL - Accounting",
