Exam,Section(s),Day,Date,Start,Finish,Location
CS 636,001,Tuesday,"April 17, 2018",9:00 AM,11:00 AM,STC 0010
CS 642,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,PAC 5
CS 644,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,PAC 7
CS 645,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,PAC Upper 11
CS 646,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,PAC 6
CS 647,001,Monday,"April 16, 2018",7:30 PM,10:00 PM,PAC 8
CS 648,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,QNC 1507
CS 649,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,STC 0020
CS 651,001,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,"STC 0010,0020"
CS 654,"001,002",Saturday,"April 21, 2018",9:00 AM,11:30 AM,"PAC Upper 9,10,11"
CS 656,"001,002",Wednesday,"April 11, 2018",4:00 PM,6:30 PM,"PAC Upper 9,10,11"
CS 658,002,Contact instructor for exam rescheduling details.,,,,
CS 676,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,STC 0020
CS 682,001,Friday,"April 20, 2018",9:00 AM,11:30 AM,PAC Upper 11
CS 685,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,STC 0020
CS 686,"001,002",Tuesday,"April 17, 2018",12:30 PM,3:00 PM,"PAC 7,8"
CS 687,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,STC 0050
CS 688,001,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,MC 4045
CS 698,001,Exam removed from schedule. Contact instructor for further information.,,,,
CS 698,002,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,M3 1006
CS 698,003,Monday,"April 16, 2018",7:30 PM,10:00 PM,PAC 7
DUTCH 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
DUTCH 102,001,Saturday,"April 21, 2018",9:00 AM,11:30 AM,ML 349
DUTCH 202,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,ML 354
EARTH 122,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,"PAC 1,2,3"
EARTH 122L,001 to 004,Friday,"April 20, 2018",4:00 PM,6:30 PM,"PAC Upper 9,10,11"
EARTH 221,001,Sunday,"April 22, 2018",12:30 PM,3:00 PM,PAC 8
EARTH 232,001,Sunday,"April 22, 2018",9:00 AM,11:30 AM,STC 0050
EARTH 238,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,STC 0020
EARTH 270,001,Monday,"April 16, 2018",7:30 PM,10:00 PM,"PAC 4,5"
EARTH 281,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,STC 0020
EARTH 332,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,PAC 6
EARTH 333,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,STC 0010
EARTH 336,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,"PAC 1,2"
EARTH 358,001,Thursday,"April 12, 2018",7:30 PM,10:00 PM,STC 0060
EARTH 435,001,Exam removed from schedule. Contact instructor for further information.,,,,
EARTH 437,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,RCH 207
EARTH 438,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,MC 4040
EARTH 439,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,RCH 211
EARTH 456,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,PAC 8
EARTH 459,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,STC 0040
EARTH 460,001,Exam removed from schedule. Contact instructor for further information.,,,,
EARTH 471,001,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,STC 0040
EARTH 491,001,Friday,"April 20, 2018",7:30 PM,10:00 PM,MC 4042
EARTH 638,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,MC 4040
EARTH 656,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,PAC 8
EARTH 658,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,RCH 211
EASIA 202R,001,Tuesday,"April 24, 2018",9:00 AM,11:30 AM,REN 2106
ECE 106,"001,002",Monday,"April 16, 2018",12:30 PM,3:00 PM,"STC 0060,1012"
ECE 108,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,M3 1006
ECE 124,"001,002",Monday,"April 23, 2018",12:30 PM,3:00 PM,"PAC 1,2,3"
ECE 140,"001,002",Thursday,"April 12, 2018",9:00 AM,11:30 AM,"PAC 4,5,6"
ECE 205,"001,002",Sunday,"April 22, 2018",9:00 AM,11:30 AM,"STC 0010,0020,0040"
ECE 222,"001,002",Wednesday,"April 18, 2018",12:30 PM,3:00 PM,"STC 0060,1012"
ECE 224,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,PAC 3
ECE 240,"001,002",Thursday,"April 12, 2018",4:00 PM,6:30 PM,"PAC 4,5,6"
ECE 250,"001,002",Monday,"April 9, 2018",12:30 PM,3:00 PM,"PAC 1,2,3"
ECE 290,"001,002",Monday,"April 23, 2018",12:30 PM,3:00 PM,"STC 0060,1012"
ECE 316,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
ECE 318,"001,002",Saturday,"April 21, 2018",4:00 PM,6:30 PM,M3 1006
ECE 327,001,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,"RCH 301,309"
ECE 331,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,PAC Upper 10
ECE 351,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,M3 1006
ECE 356,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,DC 1351
ECE 358,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,M3 1006
ECE 361,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,"PAC Upper 9,10"
ECE 375,001,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,RCH 207
ECE 380,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
ECE 390,"001,002",Thursday,"April 12, 2018",12:30 PM,3:00 PM,"PAC 7,8"
ECE 404,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 206
ECE 405,001,Monday,"April 23, 2018",7:30 PM,10:00 PM,STC 0010
ECE 406,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,"PAC Upper 9,10,11"
ECE 409,001,Saturday,"April 21, 2018",12:30 PM,3:00 PM,PAC 5
ECE 416,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,RCH 204
ECE 417,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 204
ECE 423,001,Wednesday,"April 18, 2018",12:30 PM,3:00 PM,STC 0020
ECE 444,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,STC 0040
ECE 451,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,PAC Upper 11
ECE 452,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,PAC 6
ECE 453,001,Monday,"April 16, 2018",7:30 PM,10:00 PM,PAC 8
ECE 457B,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,STC 0010
ECE 459,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,M3 1006
ECE 459,002,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,DC 1351
ECE 464,001,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,PAC Upper 11
ECE 467,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,PAC Upper 9
ECE 474,001,Saturday,"April 21, 2018",9:00 AM,11:30 AM,MC 4040
ECE 477,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,STC 0050
ECE 488,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,STC 0010
ECE 493,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,RCH 212
ECE 493,002,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 207
ECE 493,003,Saturday,"April 21, 2018",7:30 PM,10:00 PM,DC 1351
ECON 100,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 204
ECON 101,"001,004",Wednesday,"April 11, 2018",7:30 PM,10:00 PM,"PAC 4,5,6,7,8"
ECON 101,002,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,"STC 0060,1012"
ECON 101,003,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,PAC 1
ECON 101,005,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,"STC 0010,0020"
ECON 101,"006,007",Wednesday,"April 11, 2018",7:30 PM,10:00 PM,M3 1006
ECON 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ECON 102,001,Thursday,"April 12, 2018",7:30 PM,10:00 PM,"PAC 1,2,3"
ECON 102,002,Thursday,"April 12, 2018",7:30 PM,10:00 PM,M3 1006
ECON 102,003,Thursday,"April 12, 2018",7:30 PM,10:00 PM,"PAC 4,5,6"
ECON 102,004,Thursday,"April 12, 2018",7:30 PM,10:00 PM,"PAC 7,8"
ECON 102,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ECON 140W,,See: https://students.wlu.ca/academics/exams/exam-schedules/index.html,,,,
ECON 201,001,Friday,"April 20, 2018",9:00 AM,11:30 AM,PAC 3
ECON 201,002,Friday,"April 20, 2018",9:00 AM,11:30 AM,PAC 8
ECON 206,"001,002",Wednesday,"April 11, 2018",7:30 PM,10:00 PM,"PAC 2,3"
ECON 206,003,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,"PAC Upper 9,10"
ECON 207,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 112
ECON 211,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,STC 0040
ECON 212,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,PAC 6
ECON 221,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 110
ECON 231,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,PAC 6
ECON 262,001,Wednesday,"April 18, 2018",12:30 PM,3:00 PM,STC 0040
ECON 290,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,PAC 7
ECON 301,001,Saturday,"April 21, 2018",7:30 PM,10:00 PM,MC 4040
ECON 322,"001,002",Thursday,"April 19, 2018",9:00 AM,11:30 AM,PAC 3
ECON 323,001,Friday,"April 20, 2018",12:30 PM,2:30 PM,"STC 0010,0020"
ECON 332,001,Saturday,"April 21, 2018",4:00 PM,6:30 PM,STC 0010
ECON 357,001,Thursday,"April 12, 2018",4:00 PM,6:30 PM,STC 0060
ECON 361,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ECON 371,001,Friday,"April 13, 2018",7:30 PM,10:00 PM,CPH 1346
ECON 372,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,CPH 1346
ECON 391,001,Thursday,"April 12, 2018",4:00 PM,6:30 PM,"PAC Upper 9,10,11"
ECON 392,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,STC 0020
ECON 393,001,Monday,"April 16, 2018",4:00 PM,6:30 PM,PAC Upper 9
ECON 402,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 211
ECON 421,001,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,RCH 206
ECON 436,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,RCH 207
ECON 483,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,STC 0060
ECON 488,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,STC 0040
ECON 496,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,PAC 8
ECON 623,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,STC 0040
ECON 673,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,RCH 207
ECON 723,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,STC 0040
EMLS 129R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENBUS 302,001,Wednesday,"April 11, 2018",4:00 PM,6:30 PM,"PAC 1,2"
ENBUS 309,"001,002",Exam removed from schedule. Contact instructor for further information.,,,,
ENGL 101A,001,Friday,"April 13, 2018",4:00 PM,6:30 PM,SJ2 2007
ENGL 101B,001,Monday,"April 23, 2018",7:30 PM,10:00 PM,STC 0040
ENGL 101B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 108A,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,PAC Upper 11
ENGL 108P,002,Tuesday,"April 24, 2018",4:00 PM,6:30 PM,RCH 305
ENGL 109,002,Wednesday,"April 25, 2018",9:00 AM,10:00 AM,SJ1 3016
ENGL 109,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 119,004,Sunday,"April 22, 2018",7:30 PM,8:30 PM,SJ1 3016
ENGL 190,001,Monday,"April 16, 2018",12:30 PM,2:00 PM,RCH 204
ENGL 200A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 200B,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,SJ2 2007
ENGL 200B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 202A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 208B,001,Saturday,"April 21, 2018",7:30 PM,8:30 PM,SJ2 2003
ENGL 208C,001,Thursday,"April 19, 2018",9:00 AM,11:00 AM,HH 2107
ENGL 208N,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,SJ2 2007
ENGL 210F,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 251A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 251B,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,SJ1 3016
ENGL 251B,002,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,SJ1 3016
ENGL 251B,003,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,HH 2107
ENGL 251B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 292,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 306A,001,Friday,"April 20, 2018",7:30 PM,10:00 PM,SJ2 2007
ENGL 306A,002,Friday,"April 20, 2018",12:30 PM,3:00 PM,RCH 307
ENGL 309B,001,Exam removed from schedule. Contact instructor for further information.,,,,
ENGL 309C,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
ENGL 325,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,SJ2 2007
ENGL 410F,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,HH 2107
ENVE 223,001,Friday,"April 20, 2018",9:00 AM,11:30 AM,RCH 302
ENVE 224,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 302
ENVE 275,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,CPH 3607
ENVE 280,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,RCH 301
ENVE 375,001,Sunday,"April 22, 2018",12:30 PM,3:00 PM,RCH 307
ENVE 391,001,Monday,"April 23, 2018",7:30 PM,10:00 PM,RCH 301
ENVE 573,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,DWE 2527
ENVE 577,001,Thursday,"April 12, 2018",7:30 PM,10:00 PM,CPH 3607
ENVS 178,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,"PAC 1,2,3"
ENVS 200,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,M3 1006
ENVS 220,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,M3 1006
ENVS 278,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,STC 1012
ERS 270,001,Tuesday,"April 17, 2018",4:00 PM,6:30 PM,EV3 1408
ERS 337,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,HH 1102
ERS 365,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,EV3 3412
ERS 383,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,RCH 302
FINE 241,001,Tuesday,"April 10, 2018",9:00 AM,11:00 AM,ML 349
FR 151,"001,002",Tuesday,"April 17, 2018",12:30 PM,2:30 PM,DC 1351
FR 151,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 152,"001,002",Wednesday,"April 18, 2018",12:30 PM,2:30 PM,EV3 1408
FR 152,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 192A,001 to 004,Tuesday,"April 24, 2018",9:00 AM,11:00 AM,HH 1101
FR 192A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 192B,001 to 003,Tuesday,"April 10, 2018",7:30 PM,9:30 PM,HH 1101
FR 192B,004,Tuesday,"April 10, 2018",7:30 PM,9:30 PM,SJ1 3027
FR 192B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 251,001,Thursday,"April 19, 2018",7:30 PM,10:00 PM,ML 354
FR 251,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 252,001,Saturday,"April 21, 2018",12:30 PM,2:30 PM,ML 349
FR 252,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 255,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 276,"001,002",Tuesday,"April 24, 2018",12:30 PM,2:30 PM,HH 1102
FR 296,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,ML 354
FR 297,001,Monday,"April 16, 2018",12:30 PM,2:30 PM,ML 349
FR 297,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 363,001,Tuesday,"April 10, 2018",7:30 PM,9:30 PM,ML 354
FR 400,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,SJ1 3027
FR 452,001,Tuesday,"April 10, 2018",9:00 AM,11:00 AM,ML 354
FR 473,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,ML 354
GBDA 204,"001,002",Tuesday,"April 10, 2018",12:30 PM,3:00 PM,"RCH 103,105,110"
GBDA 205,"001,002",Thursday,"April 12, 2018",12:30 PM,2:30 PM,"STC 0050,0060"
GENE 123,001 to 004,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,"PAC 1,2,3,4"
GENE 499,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 212
GEOG 102,001,Thursday,"April 19, 2018",7:30 PM,10:00 PM,STC 1012
GEOG 181,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GEOG 209,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,STC 0040
GEOG 271,001,Wednesday,"April 18, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
GEOG 281,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,"STC 0060,1012"
GEOG 318,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,"PAC Upper 10,11"
GEOG 323,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,STC 0010
GEOG 325,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,STC 0040
GEOG 368,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,"RCH 103,105,110"
GEOG 407,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,EV1 350
GEOG 604,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,"PAC Upper 10,11"
GER 101,001 to 003,Tuesday,"April 24, 2018",4:00 PM,6:30 PM,EV3 1408
GER 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 102,"001,002",Thursday,"April 19, 2018",12:30 PM,3:00 PM,ML 349
GER 102,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 201,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 202,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GERON 245,001,Wednesday,"April 18, 2018",12:30 PM,3:00 PM,"PAC 1,2,3,8"
GERON 310,001,Monday,"April 9, 2018",12:30 PM,2:00 PM,STC 1012
GERON 355,001,Sunday,"April 22, 2018",12:30 PM,3:00 PM,"PAC 4,5,6"
GRK 102,001,Monday,"April 16, 2018",12:30 PM,2:30 PM,RCH 205
GRK 134,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GRK 202,001,Tuesday,"April 10, 2018",9:00 AM,11:00 AM,RCH 207
HIST 111,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,CGC 1111
HIST 113,001,Saturday,"April 21, 2018",12:30 PM,3:00 PM,RCH 301
HIST 207,001,Tuesday,"April 24, 2018",9:00 AM,11:30 AM,"RCH 103,105"
HIST 216,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,RCH 306
HIST 223,001,Tuesday,"April 24, 2018",4:00 PM,6:30 PM,RCH 301
HIST 232,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,CGC 1111
HIST 242,001,Friday,"April 20, 2018",7:30 PM,9:00 PM,MC 4041
HIST 350,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,SJ1 3016
HLTH 102,"001,002",Saturday,"April 21, 2018",9:00 AM,11:30 AM,"PAC 4,5,6"
HLTH 173,002,Monday,"April 9, 2018",7:30 PM,10:00 PM,MC 4042
HLTH 230,001,Friday,"April 20, 2018",9:00 AM,11:30 AM,"PAC 1,2"
HLTH 245,001,Wednesday,"April 18, 2018",12:30 PM,3:00 PM,"PAC 1,2,3,8"
HLTH 280,001,Thursday,"April 12, 2018",9:00 AM,10:30 AM,M3 1006
HLTH 304,001,Monday,"April 23, 2018",9:00 AM,11:00 AM,STC 0050
HLTH 310,001,Monday,"April 9, 2018",12:30 PM,2:00 PM,STC 1012
HLTH 350,001,Thursday,"April 12, 2018",4:00 PM,5:30 PM,DC 1351
HLTH 373,001,Tuesday,"April 24, 2018",12:30 PM,2:30 PM,STC 0040
HLTH 373,002,Thursday,"April 19, 2018",9:00 AM,11:30 AM,STC 0020
HLTH 451,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,BMH 1005
HLTH 620,004,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,BMH 1005
HRM 200,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
HRM 301,001,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,RCH 211
HRM 303,001,Monday,"April 16, 2018",4:00 PM,6:00 PM,STC 0050
HRM 307,001,Tuesday,"April 17, 2018",9:00 AM,11:00 AM,STC 0020
HUMSC 102,001,Wednesday,"April 18, 2018",12:30 PM,3:00 PM,SJ1 3016
INDEV 101,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,STC 0040
INTST 101,001,Wednesday,"April 18, 2018",12:30 PM,2:30 PM,STC 0050
JAPAN 101R,"001,002",Tuesday,"April 24, 2018",4:00 PM,6:00 PM,STC 1012
JAPAN 102R,001,Wednesday,"April 18, 2018",7:30 PM,9:30 PM,REN 2106
JAPAN 201R,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,REN 2107
JAPAN 202R,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,REN 2102
JAPAN 301R,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,REN 2102
KIN 100,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,"PAC 4,5,6,7"
KIN 100L,001 to 010,Monday,"April 23, 2018",7:30 PM,10:00 PM,M3 1006
KIN 146,001,Tuesday,"April 17, 2018",4:00 PM,6:30 PM,"PAC 7,8
PAC Upper 9,10,11"
KIN 221,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,DC 1351
KIN 232,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,"PAC Upper 9,10,11"
KIN 242,001,Thursday,"April 12, 2018",7:30 PM,10:00 PM,"PAC Upper 9,10,11"
KIN 307,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,STC 0050
KIN 310,001,Monday,"April 9, 2018",12:30 PM,2:00 PM,STC 1012
KIN 356,001,Exam removed from schedule. Contact instructor for further information.,,,,
KIN 403,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,PAC Upper 10
KIN 408,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,"PAC 7,8"
KIN 415,001,Saturday,"April 21, 2018",12:30 PM,3:00 PM,PAC 6
KIN 416,001,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,RCH 207
LAT 102,001,Monday,"April 23, 2018",9:00 AM,11:00 AM,RCH 205
LAT 202,001,Exam removed from schedule. Contact instructor for further information.,,,,
LAT 332,001,Monday,"April 9, 2018",12:30 PM,2:30 PM,RCH 211
LAT 600,001,Monday,"April 9, 2018",12:30 PM,2:30 PM,RCH 211
LS 101,001,Monday,"April 23, 2018",9:00 AM,11:00 AM,SJ2 1004
LS 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
LS 202,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,SJ2 1004
LS 202,002,Friday,"April 20, 2018",4:00 PM,6:00 PM,SJ2 1004
LS 206,001,Exam removed from schedule. Contact instructor for further information.,,,,
LS 222,001,Exam removed from schedule. Contact instructor for further information.,,,,
LS 227,001,Monday,"April 23, 2018",7:30 PM,10:00 PM,STC 0020
LS 228,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,STC 0050
LS 229,001,Saturday,"April 21, 2018",9:00 AM,11:00 AM,SJ2 1004
LS 229,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
LS 271,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,"CGC 1111,1208"
LS 283,001,Tuesday,"April 10, 2018",7:30 PM,9:30 PM,"PAC Upper 9,10,11"
LS 325,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,DC 1351
LS 327,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATBUS 470,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,STC 0060
MATBUS 471,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,PAC 5
MATBUS 472,001,Tuesday,"April 24, 2018",12:30 PM,3:00 PM,PAC Upper 10
MATH 103,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 104,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,STC 0020
MATH 104,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 106,001,Monday,"April 23, 2018",4:00 PM,6:30 PM,PAC 6
MATH 114,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,STC 0040
MATH 118,001 to 005,Monday,"April 9, 2018",4:00 PM,6:30 PM,"PAC 4,5,6,7
PAC Upper 9,10"
MATH 119,001 to 003,Monday,"April 9, 2018",4:00 PM,6:30 PM,"PAC 1,2,3,8"
MATH 127,001 to 003,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,"STC 0060,1012"
MATH 127,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 128,001 to 007,Thursday,"April 12, 2018",12:30 PM,3:00 PM,"PAC 1,2,3,4,5,6
PAC Upper 9,10,11"
MATH 128,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
