Exam,Section(s),Day,Date,Start,Finish,Location
MATH 135 ,001 to 006,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,"PAC 1,2,3,4,5"
MATH 136 ,001 to 007,Wednesday,"April 18, 2012",12:30 PM,3:00 PM,"PAC 1,2,3,4,5,6,7,8,9,10,11,12"
MATH 137 ,"001,002",Monday,"April 9, 2012",4:00 PM,6:30 PM,M3 1006
MATH 138 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,"MC 4059,4060,4061"
MATH 138 ,"002 to 006,008",Monday,"April 9, 2012",9:00 AM,11:30 AM,"PAC 1,2,3,4,5,6,7,8,9,10,11,12"
MATH 138,007,Monday,"April 9, 2012",9:00 AM,11:30 AM,MC 4045
MATH 146 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,PAC 8
MATH 148 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,PAC 3
MATH 207 ,001,Saturday,"April 21, 2012",12:30 PM,3:00 PM,PAC 7
MATH 211 ,001,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,"RCH 301,309"
MATH 211 ,002,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,"RCH 302,305"
MATH 215 ,"001,002",Friday,"April 20, 2012",4:00 PM,6:30 PM,"PAC 7,8"
MATH 217 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,"PAC 9,10"
MATH 228 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 9
MATH 235 ,001 to 003,Saturday,"April 21, 2012",12:30 PM,3:00 PM,"PAC 1,2,3"
MATH 237 ,001 to 003,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,"PAC 4,5,6"
MATH 239 ,001 to 003,Monday,"April 16, 2012",4:00 PM,6:30 PM,"PAC 1,2"
MATH 247 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,PAC 9
MATH 249 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,RCH 306
ME 115 ,001,Friday,"April 20, 2012",9:00 AM,11:30 AM,"PAC 5,6"
ME 123 ,001,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,"PAC 1,2,3,4"
ME 201 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 202 ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 219 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 230 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 269 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 303 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 321 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 322 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"RCH 209,211"
ME 340 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 351 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 351 ,002,Thursday,"April 12, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 353 ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,"E5 3101,3102"
ME 354 ,001,Wednesday,"April 18, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 360 ,001,Thursday,"April 19, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 362 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"CPH 3602,3604"
ME 452 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,"CPH 3602,3604"
ME 524 ,001,Friday,"April 20, 2012",9:00 AM,11:30 AM,CPH 3679
ME 526 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 533 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 535 ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,CPH 3679
ME 538 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,CPH 3679
ME 547 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,CPH 3679
ME 555 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,CPH 3679
ME 557 ,001,Saturday,"April 14, 2012",12:30 PM,3:00 PM,"E5 3101,3102"
ME 563 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,"CPH 3602,3604"
ME 564 ,001,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,"E5 3101,3102"
ME 567 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,"E5 3101,3102"
ME 596 ,002,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,CPH 3602
ME 598 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,E2 1303
ME 599 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"MC 2017,2054"
ME 599 ,002,Thursday,"April 12, 2012",9:00 AM,11:30 AM,CPH 3679
ME 760 ,002,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"MC 2017,2054"
ME 760 ,003,Thursday,"April 12, 2012",9:00 AM,11:30 AM,CPH 3679
MEDVL 105 ,001,Thursday,"April 12, 2012",4:00 PM,6:00 PM,"RCH 103,105"
MSCI 131 ,001,Saturday,"April 21, 2012",12:30 PM,3:00 PM,PAC 6
MSCI 261 ,"001,002",Wednesday,"April 11, 2012",4:00 PM,6:30 PM,"PAC 1,2"
MSCI 261 ,003,Monday,"April 16, 2012",4:00 PM,6:30 PM,"E5 3101,3102"
MSCI 311 ,002,Saturday,"April 14, 2012",9:00 AM,11:30 AM,E2 1303A
MSCI 331 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,PAC 5
MSCI 334 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,RCH 211
MSCI 423 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,E2 1303A
MSCI 431 ,001,Friday,"April 20, 2012",9:00 AM,11:30 AM,"PAC 9,10"
MSCI 432 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,MC 1085
MSCI 433 ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,E2 1303A
MSCI 435 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,CPH 4333
MSCI 436 ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,E2 1303A
MSCI 454 ,"001,002",Tuesday,"April 10, 2012",4:00 PM,6:00 PM,"PAC 1,2"
MSCI 541 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,E2 1303A
MSCI 555 ,001,Saturday,"April 14, 2012",12:30 PM,3:00 PM,E2 1303A
MSCI 700 ,001,Saturday,"April 14, 2012",12:30 PM,3:00 PM,E2 1303A
MSCI 703 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,CPH 4333
MSCI 720 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,E2 1303A
MTE 201 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"DWE 1501,1515,3522"
MTE 202 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"DWE 1501,1515,3522"
MTE 219 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,"DWE 1501,1515,3522"
MTE 262 ,001,Wednesday,"April 18, 2012",12:30 PM,3:00 PM,"DWE 1501,1515,3522"
MTE 322 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"RCH 204,211"
MTE 360 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,"RCH 204,211"
MUSIC 100 ,001,Wednesday,"April 11, 2012",12:30 PM,2:00 PM,"CGC 1111,1302"
MUSIC 100 ,002,Wednesday,"April 11, 2012",12:30 PM,2:00 PM,AL 116
MUSIC 240 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,CGC 1111
MUSIC 246 ,001,Thursday,"April 19, 2012",7:30 PM,10:00 PM,CGC 1111
MUSIC 255 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,CGC 1111
MUSIC 322 ,001,Friday,"April 13, 2012",7:30 PM,10:00 PM,CGC Chapel
MUSIC 371 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,CGC 1111
MUSIC 390 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,CGC 1300
NE 115 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,M3 1006
NE 122 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,DC 1351
NE 125 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"RCH 103,105,110"
NE 131 ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,"PAC 11,12"
NE 451 ,001,Exam removed from the schedule.  Contact instructor for further information,,,,
NE 469 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,MC 4064
NE 469 ,002,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,RCH 205
NE 479 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,PAC 6
NE 479 ,002,Friday,"April 13, 2012",12:30 PM,3:00 PM,RCH 308
NE 489 ,001,Saturday,"April 14, 2012",9:00 AM,11:30 AM,MC 4042
NE 489 ,003,Exam removed from the schedule.  Contact instructor for further information,,,,
NE 499 ,001,Monday,"April 16, 2012",4:00 PM,6:30 PM,RCH 307
NE 499 ,002,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,RCH 308
OPTOM 103 ,001,Wednesday,"April 18, 2012",12:30 PM,2:00 PM,REV 200
OPTOM 114 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,REV 200
OPTOM 126 ,001,Monday,"April 9, 2012",12:30 PM,2:30 PM,REV 200
OPTOM 134 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,REV 200
OPTOM 143 ,001,Monday,"April 16, 2012",12:30 PM,2:30 PM,REV 200
OPTOM 152 ,001,Wednesday,"April 11, 2012",12:30 PM,2:30 PM,REV 200
OPTOM 219 ,001,Friday,"April 13, 2012",9:00 AM,11:00 AM,REV 200
OPTOM 246 ,001,Friday,"April 20, 2012",9:00 AM,11:00 AM,REV 200
OPTOM 250 ,001,Saturday,"April 21, 2012",12:30 PM,2:00 PM,REV 200
OPTOM 255 ,001,Monday,"April 9, 2012",9:00 AM,11:00 AM,REV 200
OPTOM 261 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,REV 200
OPTOM 262 ,001,Monday,"April 16, 2012",9:00 AM,10:30 AM,REV 200
OPTOM 270 ,001,Saturday,"April 14, 2012",12:30 PM,2:00 PM,REV 200
OPTOM 272 ,001,Wednesday,"April 18, 2012",9:00 AM,11:00 AM,REV 200
OPTOM 339 ,001,Tuesday,"April 10, 2012",12:30 PM,2:30 PM,REV 200
OPTOM 342B ,001,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,REV 200
OPTOM 365 ,001,Friday,"April 13, 2012",4:00 PM,6:30 PM,REV 200
OPTOM 367 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,REV 200
OPTOM 377 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,REV 200
OPTOM 380 ,001,Monday,"April 16, 2012",4:00 PM,6:00 PM,REV 200
PACS 201 ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,DC 1350
PACS 202 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,AL 116
PACS 320 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,CGC 1302
PHIL 110A ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,RCH 307
PHIL 120J ,001,Thursday,"April 19, 2012",9:00 AM,11:30 AM,STJ 3014
PHIL 216 ,001,Saturday,"April 14, 2012",7:30 PM,10:00 PM,AL 105
PHIL 218J ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,STJ 2011
PHIL 224 ,001,Wednesday,"April 18, 2012",12:30 PM,3:00 PM,AL 105
PHIL 226 ,001,Friday,"April 13, 2012",7:30 PM,10:00 PM,"RCH 301,302"
PHIL 240 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,AL 124
PHIL 250B ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,AL 105
PHIL 259 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,STJ 2011
PHIL 315 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,AL 105
PHIL 418J ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,STJ 3013
PHYS 111 ,001,Thursday,"April 12, 2012",9:00 AM,11:30 AM,"PAC 6,11,12"
PHYS 112 ,001 to 003,Thursday,"April 12, 2012",9:00 AM,11:30 AM,"PAC 1,2,3,4,5"
PHYS 112L ,001 to 022,Thursday,"April 19, 2012",7:30 PM,8:30 PM,"PAC 1,2,3,4,5"
PHYS 122 ,"001,002",Thursday,"April 12, 2012",9:00 AM,11:30 AM,"PAC 7,8,9,10"
PHYS 122L ,001 to 004,Thursday,"April 19, 2012",7:30 PM,8:30 PM,PAC 6
PHYS 124 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,"RCH 103,105"
PHYS 125 ,"001,002",Monday,"April 9, 2012",12:30 PM,3:00 PM,"PAC 1,2"
PHYS 132L ,001 to 004,Thursday,"April 19, 2012",7:30 PM,8:30 PM,PAC 7
PHYS 256 ,001,Thursday,"April 12, 2012",9:00 AM,11:30 AM,MC 4045
PHYS 258 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,RCH 307
PHYS 263 ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,RCH 211
PHYS 275 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,MC 1085
PHYS 280 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,RCH 307
PHYS 335 ,001,Saturday,"April 14, 2012",7:30 PM,10:00 PM,RCH 305
PHYS 352 ,001,Thursday,"April 19, 2012",7:30 PM,10:00 PM,PHY 308
PHYS 359 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,"RCH 204,211"
PHYS 365 ,001,Thursday,"April 19, 2012",9:00 AM,11:30 AM,RCH 306
PHYS 375 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,MC 2038
PHYS 380 ,001,Wednesday,"April 18, 2012",12:30 PM,3:00 PM,PHY 308
PHYS 441B ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,PHY 235
PHYS 444 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,PHY 235
PHYS 445 ,001,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,PHY 308
PHYS 476 ,001,Friday,"April 13, 2012",7:30 PM,10:00 PM,MC 4045
PLAN 203 ,001,Saturday,"April 14, 2012",12:30 PM,3:00 PM,"AL 208,211"
PLAN 261 ,001,Thursday,"April 19, 2012",9:00 AM,11:30 AM,"RCH 103,105"
PLAN 281 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"PAC 1,2"
PLAN 341 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"RCH 301,302"
PLAN 471 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,RCH 301
PLAN 478 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,HH 1101
PLAN 630 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,RCH 301
PLAN 678 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,HH 1101
PMATH 331 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,"PAC 9,10"
PMATH 332 ,001,Tuesday,"April 17, 2012",4:00 PM,6:30 PM,"PAC 9,10"
PMATH 336 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,RCH 204
PMATH 340 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,"RCH 110,112"
PMATH 346 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,PAC 3
PMATH 352 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,MC 2038
PMATH 365 ,001,Saturday,"April 14, 2012",4:00 PM,6:30 PM,MC 4045
PMATH 370 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,RCH 307
PMATH 432 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,RCH 306
PMATH 444 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,RCH 309
PMATH 450 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,RCH 301
PMATH 632 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,RCH 306
PMATH 644 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,RCH 309
PORT 102 ,001,Thursday,"April 19, 2012",12:30 PM,2:30 PM,RCH 308
PSCI 110 ,001,Monday,"April 9, 2012",4:00 PM,6:00 PM,"DC 1350,1351"
PSCI 226 ,001,Tuesday,"April 17, 2012",4:00 PM,6:00 PM,"PAC 11,12"
PSCI 252 ,001,Tuesday,"April 10, 2012",9:00 AM,11:00 AM,"PAC 11,12"
PSCI 259 ,001,Thursday,"April 19, 2012",9:00 AM,11:00 AM,"RCH 110,112"
PSCI 282 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,RCH 302
PSCI 292 ,001,Thursday,"April 12, 2012",9:00 AM,11:00 AM,"DC 1350,1351"
PSCI 314 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,RCH 205
PSCI 355 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,RCH 307
PSCI 370 ,001,Wednesday,"April 11, 2012",9:00 AM,11:00 AM,RCH 109
PSCI 390 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,RCH 205
PSCI 432 ,001,Friday,"April 20, 2012",12:30 PM,2:30 PM,MC 2038
PSYCH 101 ,001,Saturday,"April 21, 2012",7:30 PM,9:30 PM,"PAC 4,5,6,7,8,11,12"
PSYCH 101 ,002,Saturday,"April 21, 2012",7:30 PM,10:00 PM,"PAC 1,2,3"
PSYCH 212R ,001,Tuesday,"April 17, 2012",12:30 PM,2:00 PM,REN 2106
PSYCH 222R ,001,Thursday,"April 19, 2012",12:30 PM,2:00 PM,REN 2106
PSYCH 253 ,001,Wednesday,"April 18, 2012",4:00 PM,6:00 PM,"PAC 7,8,11,12"
PSYCH 257 ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,"PAC 1,2,3,9"
PSYCH 292 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,"DC 1350,1351"
PSYCH 306 ,001,Friday,"April 20, 2012",12:30 PM,2:30 PM,"MC 2034,2035"
PSYCH 314 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"PAC 11,12"
PSYCH 317 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 1
PSYCH 318 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,STJ 2107
PSYCH 322R ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,"REN 0104,0106"
PSYCH 334 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,REN 2106
PSYCH 339 ,001,Monday,"April 16, 2012",7:30 PM,9:30 PM,M3 1006
PSYCH 353 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,"RCH 103,105"
REC 200 ,001,Thursday,"April 12, 2012",12:30 PM,2:00 PM,"RCH 301,302"
REC 230 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"RCH 301,302"
REC 362 ,001,Monday,"April 16, 2012",7:30 PM,10:00 PM,"MC 4020,4021"
REC 383 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,"RCH 302,305"
REC 455 ,"001,002",Thursday,"April 19, 2012",9:00 AM,10:00 AM,BMH 1016
REES 180 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,AL 208
RS 130 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,CGC 1302
RS 240 ,001,Friday,"April 20, 2012",7:30 PM,10:00 PM,CGC 1302
RS 240 ,002,Friday,"April 13, 2012",12:30 PM,3:00 PM,STJ 2017
RS 254 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,STJ 3014
RS 256 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,CGC 1302
RS 391 ,001,Tuesday,"April 10, 2012",7:30 PM,9:30 PM,PAS 2086
RUSS 101 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,ML 354
RUSS 102 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,ML 354
SCI 200 ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,RCH 301
SCI 227 ,001,Saturday,"April 14, 2012",7:30 PM,9:00 PM,RCH 307
SCI 238 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,M3 1006
SCI 250 ,001,Saturday,"April 21, 2012",4:00 PM,6:30 PM,PAC 4
SE 350 ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,PAC 3
SE 380 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"RCH 110,112"
SE 465 ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,"PAC 1,2"
SE 498 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,RCH 308
SMF 204 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,STJ 1036
SMF 230 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,STJ 2009
SOC 101 ,001,Monday,"April 9, 2012",7:30 PM,9:30 PM,"PAC 1,2,3,4,5,6,7"
SOC 101 ,002,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,"PAC 1,2,3,8"
SOC 200 ,001,Monday,"April 9, 2012",7:30 PM,8:30 PM,"MC 4020,4021"
SOC 202 ,001,Tuesday,"April 10, 2012",12:30 PM,2:30 PM,PAS 1241
SOC 223 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,REN 2106
SOC 223 ,002,Thursday,"April 19, 2012",12:30 PM,3:00 PM,RCH 301
SOC 227 ,001,Monday,"April 16, 2012",7:30 PM,8:30 PM,"RCH 302,305"
SOC 241 ,001,Wednesday,"April 18, 2012",9:00 AM,11:00 AM,PAS 2083
SOC 253 ,001,Thursday,"April 19, 2012",7:30 PM,10:00 PM,PAS 2083
SOC 256 ,001,Saturday,"April 21, 2012",4:00 PM,6:00 PM,PAS 2083
SOC 280 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,PAS 1241
SOC 302 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,PAS 2083
SOC 321 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,PAS 2083
SOC 325 ,001,Monday,"April 9, 2012",12:30 PM,2:30 PM,"MC 4020,4021"
SOC 340 ,001,Friday,"April 20, 2012",7:30 PM,9:30 PM,PAS 1229
SOC 352 ,001,Monday,"April 16, 2012",7:30 PM,10:00 PM,"MC 4020,4021"
SOC 368 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,PAS 2083
SOC 370 ,001,Tuesday,"April 10, 2012",9:00 AM,11:00 AM,HH 1101
SOCWK 120R ,001,Thursday,"April 19, 2012",7:30 PM,10:00 PM,REN 2106
SOCWK 220R ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,REN 2106
SOCWK 240R ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,REN 2102
SPAN 101 ,001 to 004,Friday,"April 20, 2012",12:30 PM,2:30 PM,"DC 1350,1351"
SPAN 102 ,"001,002",Saturday,"April 21, 2012",12:30 PM,2:30 PM,"PAC 9,10"
SPAN 201B ,"001,002",Wednesday,"April 11, 2012",12:30 PM,2:30 PM,RCH 305
SPAN 301B ,001,Friday,"April 13, 2012",4:00 PM,6:00 PM,RCH 205
STAT 202 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,"PAC 4,5,6"
STAT 211 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"PAC 1,2,3"
STAT 220 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,PAC 9
STAT 221 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,PAC 10
STAT 230 ,001,Friday,"April 20, 2012",4:00 PM,6:30 PM,"PAC 1,2,3,4"
STAT 231 ,001 to 003,Thursday,"April 12, 2012",12:30 PM,3:00 PM,"PAC 4,5,6,7,8"
STAT 316 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,"PAC 11,12"
STAT 321 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 7
STAT 330 ,"001,002",Wednesday,"April 18, 2012",12:30 PM,3:00 PM,"DC 1350,1351"
STAT 331 ,001,Saturday,"April 14, 2012",9:00 AM,11:30 AM,M3 1006
STAT 333 ,001,Friday,"April 20, 2012",4:00 PM,6:30 PM,"PAC 5,6"
STAT 340 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,"PAC 4,5"
STAT 371 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,MC 1085
STAT 372 ,001,Saturday,"April 14, 2012",4:00 PM,6:30 PM,M3 1006
STAT 431 ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,"PAC 11,12"
STAT 435 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 204
STAT 440 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,RCH 307
STAT 443 ,"001,002",Saturday,"April 21, 2012",4:00 PM,6:30 PM,"PAC 1,2"
STAT 444 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 2
STAT 446 ,001,Tuesday,"April 17, 2012",4:00 PM,6:30 PM,M3 1006
STAT 450 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,MC 2017
STAT 835 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 204
STAT 840 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,RCH 307
STAT 844 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 2
STAT 846 ,001,Tuesday,"April 17, 2012",4:00 PM,6:30 PM,M3 1006
STAT 850 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,MC 2054
SWREN 251R ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"REN 2102,2107"
SYDE 182 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"DWE 1501,1515,3522"
SYDE 211 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,"E5 6006,6008"
SYDE 223 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"E5 6006,6008"
SYDE 261 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,"E5 6006,6008"
SYDE 283 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,"E5 6006,6008"
SYDE 285 ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,"E5 6006,6008"
SYDE 312 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"E5 6006,6008"
SYDE 322 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,"E5 6006,6008"
SYDE 332 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,E5 6004
SYDE 334 ,001,Saturday,"April 14, 2012",9:00 AM,11:30 AM,M3 1006
SYDE 352 ,001,Friday,"April 20, 2012",4:00 PM,6:30 PM,"E5 6006,6008"
SYDE 372 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,"E5 6006,6008"
SYDE 384 ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,"E5 6006,6008"
SYDE 444 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,"E5 6006,6008"
TS 636 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,CGC 1302
WS 108E ,001,Saturday,"April 14, 2012",7:30 PM,10:00 PM,RCH 306
